,index,num_bed,num_bath,size_house,size_lot,num_floors,is_waterfront,condition,size_basement,year_built,renovation_date,zip,latitude,longitude,avg_size_neighbor_houses,avg_size_neighbor_lot,price
2727,2727,4,2.25,2380,4876,2.0,0,4,140,1948,0,98117,47.68220328,-122.4000388,1780,4559,875000
9582,9582,3,2.25,1500,7410,1.0,0,4,0,1973,0,98058,47.45974292,-122.1617633,1750,7990,270000
13794,13794,3,2.0,1710,7225,2.0,0,4,0,1988,0,98023,47.29165598,-122.3727798,1710,7225,250500
1330,1330,3,1.0,1800,5750,1.0,0,3,760,1947,0,98117,47.6860281,-122.3946834,1320,5625,610000
13439,13439,2,1.0,960,5000,1.0,0,4,0,1900,0,98107,47.67549648,-122.367478,1330,5000,500000
12637,12637,4,2.25,2060,12155,1.0,0,4,0,1968,0,98008,47.63777781,-122.1165412,2360,8625,575000
7254,7254,4,2.5,2570,27972,2.0,0,3,0,1997,0,98053,47.63426557,-121.9688081,2500,29761,635000
8078,8078,2,1.0,820,5400,1.0,0,3,0,1940,0,98117,47.69759115,-122.3751292,1370,5632,320000
746,746,3,2.0,1910,11576,1.0,0,3,500,1978,0,98011,47.73556257,-122.1982682,2040,8750,390000
10435,10435,3,2.25,2110,8000,2.0,0,3,0,1975,0,98034,47.73105775,-122.2043375,1740,7270,385000
2354,2354,3,2.5,1730,5799,2.0,0,4,0,1987,0,98030,47.34993007,-122.1769915,1710,6490,275000
15593,15593,4,1.75,1700,6000,1.0,0,3,0,1967,0,98002,47.32517639,-122.2084761,1280,6000,148900
15861,15861,4,3.0,2890,6885,1.0,0,3,1300,1945,2015,98115,47.67627117,-122.2824957,2180,6885,476000
3661,3661,2,1.0,1040,5765,1.0,0,3,0,1944,0,98133,47.70237428,-122.3461327,1040,3844,358803
7867,7867,3,1.0,1100,5700,1.0,0,3,0,1950,0,98115,47.6882665,-122.2819688,1560,6588,480000
9445,9445,3,1.75,3860,9000,1.0,0,3,1930,1970,0,98155,47.74310217,-122.2898294,2960,9000,880000
10999,10999,2,1.0,1070,6120,1.0,0,3,0,1962,0,98168,47.49892237,-122.3172073,1130,6120,209000
7620,7620,3,1.0,1700,7700,1.0,0,3,580,1960,0,98168,47.51135734,-122.3176336,1700,8800,250000
11144,11144,4,1.75,2460,5100,1.5,0,5,1010,1909,0,98115,47.67815853,-122.2998887,1560,5100,735000
15188,15188,4,2.5,2420,9147,2.0,0,3,0,1998,0,98003,47.32213191,-122.3217493,1400,7200,389000
16018,16018,3,2.5,2220,6380,1.5,0,4,560,1931,0,98115,47.69743357,-122.3130646,950,6380,650000
17443,17443,4,3.5,3350,6350,2.0,0,3,740,2009,0,98116,47.56016446,-122.3898454,1820,6350,844000
5906,5906,3,1.75,1900,7076,1.0,0,3,770,1977,0,98155,47.75691431,-122.3256505,1540,10113,315000
12622,12622,2,1.75,2056,52333,1.0,0,4,1008,1980,0,98001,47.25919185,-122.2907725,2220,6458,289000
12375,12375,5,2.75,3260,9253,2.0,0,3,0,2004,0,98042,47.36744557,-122.0695631,2770,8067,365000
5295,5295,2,1.0,840,4000,1.0,0,3,0,1942,0,98108,47.55312794,-122.3065084,1100,4000,275000
12126,12126,4,3.75,4150,17424,1.0,0,3,1020,1963,2000,98039,47.63904586,-122.2364862,3930,21420,1950000
9860,9860,3,1.75,2010,9417,1.0,0,4,510,1967,0,98030,47.37301745,-122.1850675,1200,8250,335000
18191,18191,3,2.5,1810,1585,3.0,0,3,0,2014,0,98117,47.69574074,-122.3763973,1560,1586,579950
14714,14714,3,2.5,1680,1683,2.0,0,3,560,2014,0,98119,47.64241105,-122.3744147,1610,1249,629950
15497,15497,4,2.5,3360,40471,2.0,0,4,0,1994,0,98077,47.7419992,-122.035304,3150,36823,845000
5712,5712,2,2.5,3900,920423,2.0,0,3,0,2009,0,98065,47.53707833,-121.7562892,2720,411962,1998000
17401,17401,4,3.0,2520,4104,2.0,0,3,0,2002,0,98065,47.53519025,-121.8800078,2510,5015,500000
11838,11838,3,2.0,1110,8375,1.0,0,5,0,1951,0,98115,47.69777308,-122.2965435,1410,7734,505000
5609,5609,2,2.5,2170,7546,1.0,0,3,0,2007,0,98053,47.7241509,-122.031714,2170,7083,745000
3460,3460,3,1.0,920,14400,1.0,0,4,0,1977,0,98001,47.28159172,-122.2694547,1170,9600,212500
2044,2044,6,3.25,4750,248600,2.0,0,4,0,1947,0,98022,47.18789724,-121.9732532,2230,311610,487000
6422,6422,4,3.0,2120,3600,2.0,0,4,290,1908,1996,98119,47.63442603,-122.3686588,2120,3600,1320000
931,931,2,2.5,1380,1073,2.0,0,3,240,2011,0,98126,47.54616721,-122.3689454,1580,2036,285000
13730,13730,2,2.5,2220,4000,2.0,0,3,0,2000,0,98112,47.63635809,-122.279927,1870,4000,1425000
766,766,4,3.5,2970,14486,2.0,0,3,630,1997,0,98040,47.5626841,-122.215402,3680,14486,905000
11132,11132,3,2.0,1230,11502,1.0,0,4,0,1984,0,98052,47.70174507,-122.1268597,1660,11727,475000
14997,14997,1,1.0,800,533610,1.5,0,5,0,1950,0,98038,47.41340414,-121.9864625,1790,216057,375000
7957,7957,3,1.75,1850,7684,1.0,0,3,530,1979,0,98023,47.29747989,-122.3699403,1940,7630,218000
1310,1310,2,1.0,1230,1820,2.0,0,4,400,1948,0,98107,47.66843122,-122.4013208,1660,3056,375000
2762,2762,4,2.5,2600,7200,2.0,0,3,0,1962,2002,98115,47.69441012,-122.2736429,1790,6175,691500
17226,17226,4,2.5,2650,6875,2.0,0,3,0,2014,0,98059,47.47899429,-122.1241072,2650,5831,569995
17919,17919,3,2.5,1700,2250,2.0,0,3,0,2014,0,98168,47.49143379,-122.3341082,1520,4500,268000
13187,13187,3,2.25,1580,11680,1.0,0,4,0,1958,0,98005,47.58717311,-122.1699907,2270,10948,549800
17939,17939,4,3.25,3060,3898,2.0,0,3,760,2014,0,98027,47.53105654,-122.0728978,2920,3448,782900
6588,6588,2,2.0,1250,1178,2.0,0,3,270,1996,0,98136,47.54258734,-122.3869529,1270,1242,340000
147,147,3,1.75,2160,7140,1.0,0,4,490,1978,0,98023,47.30256352,-122.3738848,1930,7350,272000
12768,12768,4,1.5,2740,4000,2.0,0,5,810,1905,0,98109,47.63430875,-122.3516794,1680,4000,1105000
14410,14410,6,2.0,3560,5120,2.5,0,3,0,1900,0,98122,47.60564142,-122.3106092,2130,5120,835000
2648,2648,4,2.25,2420,11120,1.0,0,4,800,1952,0,98146,47.49536864,-122.3662736,2210,8497,750000
14908,14908,5,4.25,3920,11412,2.0,0,3,0,1955,2005,98006,47.57664212,-122.1513432,1400,9750,650500
7201,7201,3,2.75,3610,107386,1.5,1,3,480,1918,1962,98023,47.33507226,-122.3615006,2630,42126,425000
12199,12199,3,1.0,1100,10125,1.0,0,3,0,1969,0,98042,47.36698349,-122.1066897,1570,10650,168500
17371,17371,4,3.5,2890,5911,2.0,0,3,520,2014,0,98075,47.57537585,-122.0710343,3490,6093,855000
9886,9886,3,2.5,2510,5503,2.0,0,3,0,1995,0,98136,47.54190824,-122.3827675,1790,6099,820000
9136,9136,3,2.25,1510,6071,1.0,0,4,360,1985,0,98042,47.36185021,-122.0766397,1510,7271,265000
3775,3775,4,2.75,2610,9077,1.0,0,4,1300,1987,0,98058,47.46116624,-122.147485,1900,10500,320000
5068,5068,3,2.25,2200,16921,2.0,0,3,0,1987,0,98038,47.37271816,-122.0505322,2060,16921,410000
7866,7866,4,2.5,1961,3207,2.0,0,3,0,2006,0,98042,47.35065241,-122.1598433,1961,3401,289000
14658,14658,3,2.5,2570,10431,2.0,0,3,0,1989,0,98031,47.41878362,-122.2131686,2590,10078,399950
5067,5067,3,1.0,1780,7800,1.0,0,3,720,1957,0,98178,47.4931634,-122.2633458,1450,7800,261000
18039,18039,3,2.5,1280,1845,3.0,0,3,0,2009,0,98105,47.66204481,-122.3244852,1450,1889,545000
9744,9744,5,4.25,3920,5823,2.0,0,3,920,2000,0,98029,47.54922927,-122.0080113,3000,5297,827500
14687,14687,3,2.5,2820,7200,1.0,0,3,1040,1979,0,98177,47.76913372,-122.3882739,2300,7200,705000
4831,4831,2,2.5,1470,2533,2.0,0,3,0,2005,0,98033,47.68742927,-122.164948,1470,6511,487000
10407,10407,5,2.0,3540,9970,2.0,0,3,0,1970,0,98125,47.71083995,-122.277466,2280,7195,775000
5920,5920,3,3.0,1740,3700,1.0,0,3,0,1982,0,98122,47.6102078,-122.309321,1830,2480,612000
17390,17390,3,2.5,1230,922,2.0,0,3,150,2009,0,98199,47.65177257,-122.383631,1230,1237,399950
11777,11777,5,2.25,3020,10010,1.0,0,3,1510,1959,0,98027,47.5248819,-122.0436937,1760,10878,465000
15137,15137,2,1.0,1640,5200,1.0,0,4,600,1937,0,98199,47.64261389,-122.4026425,1780,5040,515000
9681,9681,3,2.5,1980,7807,2.0,0,4,0,1989,0,98033,47.6884477,-122.2038251,1590,7579,775000
17183,17183,2,1.5,1076,1060,3.0,0,3,0,2006,0,98125,47.71666429,-122.2975226,1076,1060,290000
14038,14038,3,2.5,3140,10983,2.0,0,3,0,1991,0,98075,47.55951675,-122.0403785,3140,10983,810000
10455,10455,4,2.75,1670,6000,1.0,0,5,830,1917,0,98136,47.54958837,-122.3846429,1100,6000,605000
17280,17280,3,2.25,1490,1212,2.0,0,3,450,2011,0,98112,47.62263772,-122.3134311,1490,1337,735000
1256,1256,2,1.0,1030,8786,1.0,0,3,0,1956,0,98146,47.48139181,-122.3414403,1480,8121,250000
43,43,3,1.75,1410,4080,1.0,0,4,410,1950,0,98117,47.68080283,-122.3835578,1410,4080,600000
14053,14053,5,3.0,3045,5030,2.0,0,3,0,1999,0,98058,47.43859464,-122.1269036,3045,5322,414000
1046,1046,2,1.0,790,11234,1.0,0,4,0,1942,0,98166,47.44132189,-122.3485889,1930,11871,250275
10948,10948,1,1.0,1120,17332,1.0,0,3,0,1988,0,98001,47.29723594,-122.2673306,1280,17334,166000
12154,12154,6,3.0,3420,22421,1.0,0,5,1150,1948,0,98006,47.55079715,-122.1890701,2430,15560,975000
4472,4472,5,2.75,3050,8904,1.0,0,4,1400,1956,0,98040,47.57087327,-122.214334,2920,8904,1038000
15291,15291,1,1.0,920,8282,1.5,0,3,0,1944,1980,98011,47.76097652,-122.2142249,2260,14025,310000
7623,7623,3,2.0,1650,9641,1.5,0,3,0,1983,0,98034,47.71452404,-122.2305579,1940,6701,410000
2649,2649,4,2.25,2870,6000,1.0,0,5,1140,1951,0,98112,47.6362153,-122.2817086,2370,5500,1265000
13277,13277,4,2.75,3130,139392,2.0,0,4,0,1981,0,98030,47.35347104,-122.190327,2720,104544,565000
7079,7079,3,2.5,2250,9235,2.0,0,3,0,1985,0,98052,47.7267808,-122.1046691,2290,8187,549000
16371,16371,3,1.0,2000,15900,1.0,0,3,1000,1948,0,98178,47.48160104,-122.2329282,1760,10500,244000
737,737,3,2.5,3460,6590,2.0,0,3,0,2001,0,98056,47.48024872,-122.1879171,2490,6312,467000
368,368,4,3.0,2290,8250,2.0,0,3,0,1990,0,98042,47.37391097,-122.1555618,2290,8250,328500
6567,6567,3,2.0,1630,7800,1.0,0,5,0,1950,0,98125,47.73256439,-122.3070473,1470,7800,376500
7629,7629,3,2.25,1490,8722,2.0,0,3,0,1997,0,98030,47.36479717,-122.1853095,1510,8061,230000
12274,12274,3,1.75,2130,8742,1.0,0,3,800,1955,0,98178,47.50573474,-122.2307526,2380,7448,361000
5127,5127,3,2.0,1610,6911,1.0,0,3,350,1988,0,98034,47.71880393,-122.1765233,1630,6911,435000
6010,6010,3,2.5,2770,8820,1.0,0,3,870,1980,2004,98038,47.36849842,-122.0479544,1850,10920,390000
8594,8594,3,1.0,1300,5880,1.0,0,3,0,1968,0,98052,47.6937262,-122.1127258,1300,7700,333760
17054,17054,4,3.25,2670,5001,1.0,0,3,1030,2013,0,98108,47.56661966,-122.2929367,1610,5001,500000
1026,1026,3,2.5,1600,4271,2.0,0,3,0,2003,0,98038,47.38598495,-122.0357263,1520,3225,245000
16654,16654,2,1.75,1870,6625,1.0,0,3,910,1948,0,98178,47.50714123,-122.2486976,1680,6000,229500
18018,18018,4,2.5,3753,7204,2.0,0,3,417,2008,0,98023,47.30112299,-122.3854842,3494,9375,363000
14146,14146,4,3.5,3060,4777,2.0,0,3,0,2007,0,98029,47.55501453,-122.0001261,3060,4935,740000
475,475,3,2.5,2870,5163,2.0,0,3,0,2014,0,98103,47.69354839,-122.3523296,1630,7995,880000
9927,9927,3,1.5,1430,7347,1.0,0,3,610,1980,0,98023,47.29272486,-122.3685387,1430,8723,198000
984,984,3,3.0,1520,7500,1.0,0,3,340,1967,0,98034,47.72762242,-122.1811539,2080,8000,460000
16081,16081,4,2.5,3230,21781,2.0,0,3,0,1993,0,98053,47.63182884,-122.0104197,3230,21780,785000
2744,2744,3,2.5,1870,9825,1.0,0,4,620,1994,0,98045,47.46386819,-121.7443758,1380,11475,325000
2547,2547,4,1.5,1100,3300,1.0,0,1,0,1919,0,98122,47.60334077,-122.2946316,2020,4000,441000
6549,6549,6,4.0,5330,18116,2.0,0,3,1380,2000,0,98006,47.55026783,-122.1370065,4590,16900,1125000
16301,16301,3,1.75,1410,5000,1.0,0,4,600,1923,0,98107,47.67274652,-122.3950237,1760,5000,550000
1268,1268,4,3.0,3470,4750,2.0,0,3,1100,2014,0,98116,47.59167906,-122.3864821,2420,4761,1218000
16129,16129,3,1.5,1540,8400,1.0,0,5,0,1968,0,98056,47.52366951,-122.1991855,1690,7689,380000
17231,17231,3,2.5,1780,1729,2.0,0,3,700,2008,0,98103,47.65943916,-122.3551892,1780,1741,660000
7817,7817,2,1.0,740,11250,1.0,0,2,0,1938,0,98146,47.50364018,-122.3621931,1390,11250,235750
15111,15111,3,1.5,1140,7500,1.0,0,3,0,1976,0,98074,47.6190481,-122.0637699,1380,7500,356000
13867,13867,3,1.0,1400,8710,1.0,0,4,0,1948,0,98146,47.50660022,-122.3767716,1460,8710,380000
4666,4666,3,1.75,2220,22081,1.5,0,4,0,1922,0,98166,47.46934545,-122.3642755,2010,12360,595000
17804,17804,4,3.25,2610,2552,2.0,0,3,450,2008,0,98027,47.53220902,-122.0755484,2610,2664,725000
440,440,4,3.25,3180,194278,2.0,0,3,0,2005,0,98059,47.47106282,-122.0838672,2200,178160,890000
13326,13326,5,1.75,1580,5292,1.0,0,3,600,1913,0,98118,47.56770833,-122.2895035,1600,2976,265000
5384,5384,3,1.0,1180,6947,1.0,0,4,0,1968,0,98031,47.4232929,-122.1773584,1760,8657,248000
11822,11822,4,2.5,3030,9500,2.0,0,3,0,1989,0,98001,47.35105846,-122.2869414,2650,9500,367950
8728,8728,3,1.5,1420,8580,1.0,0,3,0,1962,0,98023,47.30756923,-122.3624602,1200,8580,224097
7834,7834,4,2.0,2400,12753,1.0,0,4,0,1962,0,98033,47.69474734,-122.1766102,1830,12060,585000
10535,10535,3,2.0,1010,14183,1.0,0,3,0,1982,0,98074,47.62316401,-122.0426883,1750,11700,390000
4397,4397,4,1.5,1370,9957,1.0,0,3,470,1972,0,98034,47.72374672,-122.1807688,1510,8088,370000
15295,15295,4,4.0,2740,8250,2.0,0,4,0,1990,0,98042,47.37349677,-122.1555652,2290,8250,415000
17657,17657,2,1.0,1131,1304,3.0,0,3,0,2011,0,98115,47.69115083,-122.3130532,1131,1992,394950
4793,4793,3,2.0,1420,11325,1.0,0,3,0,1980,0,98027,47.53555022,-122.0458779,2330,3474,510000
5179,5179,3,1.0,1000,16376,1.0,0,3,0,1959,0,98059,47.48252699,-122.1079765,1420,16192,228000
3416,3416,3,1.0,1590,8470,1.0,0,4,450,1967,0,98058,47.44733507,-122.1588405,1570,9375,314950
17714,17714,4,3.0,1930,3031,1.0,0,3,730,2006,0,98019,47.74566088,-121.9850625,1930,2611,330675
15955,15955,4,2.25,2620,8100,1.0,0,4,1070,1964,0,98166,47.4563515,-122.3508664,1650,8100,360000
5525,5525,3,2.25,1700,1481,3.0,0,3,0,2002,0,98103,47.65977246,-122.3491743,1560,1350,550000
12685,12685,3,2.25,2100,205603,2.0,0,3,0,1983,0,98070,47.36679324,-122.5047133,2396,187308,437500
7326,7326,2,1.75,1220,8382,1.0,0,3,0,1942,0,98146,47.50334661,-122.3594215,1100,8382,245000
4917,4917,2,1.0,910,7617,1.0,0,3,0,1936,0,98125,47.73319725,-122.3050031,1310,6624,235000
4946,4946,3,2.5,1730,3000,2.0,0,3,0,1996,0,98103,47.65323265,-122.3398761,1730,1774,665000
3787,3787,4,1.5,2040,6900,2.0,0,3,0,1903,0,98112,47.61875778,-122.2848781,3150,8220,825000
16873,16873,5,3.25,2360,3873,2.0,0,3,370,2006,0,98108,47.56351136,-122.2986685,1720,3071,569900
17599,17599,4,2.5,3310,6500,2.0,0,3,0,2012,0,98065,47.51497851,-121.8703088,2380,5000,555000
14312,14312,4,2.5,3190,8195,2.0,0,3,0,2006,0,98038,47.35550999,-122.003016,3400,7607,589950
4362,4362,3,2.0,1340,3000,2.0,0,5,0,1905,0,98103,47.685703,-122.3491148,1120,3000,549000
15764,15764,2,1.0,1020,8100,1.0,0,3,0,1940,0,98168,47.49714763,-122.3340903,1200,12500,195000
16218,16218,3,1.0,1000,5100,1.0,0,3,140,1946,0,98115,47.68569516,-122.2930372,1000,5100,425000
3376,3376,2,3.0,1410,1240,2.0,0,3,270,2006,0,98136,47.52207385,-122.3897553,1410,1273,405000
10134,10134,3,1.0,1130,8201,1.0,0,5,0,1948,0,98155,47.73585193,-122.3057565,1180,8203,350000
7807,7807,3,2.5,3240,108366,2.0,0,4,0,1991,0,98042,47.32702525,-122.0935258,2090,108366,651000
15666,15666,3,2.5,1870,3584,2.0,0,3,0,2003,0,98058,47.45207694,-122.1211993,1900,3920,345000
10306,10306,4,1.75,1700,9000,1.0,0,3,0,1967,0,98034,47.73082502,-122.1800848,1930,7818,423000
15865,15865,3,1.75,1370,8006,2.0,0,3,0,1990,0,98001,47.2580335,-122.2521713,1530,8006,160000
6032,6032,5,2.5,2260,10087,1.0,0,3,740,1967,0,98008,47.59817414,-122.1277486,2500,9440,632000
9946,9946,3,1.75,1730,6900,1.0,0,4,600,1976,0,98031,47.39153658,-122.1879099,1950,7200,300000
6457,6457,4,2.5,2700,10814,1.0,0,4,1140,1966,0,98030,47.36898835,-122.1771231,2460,6310,300000
10389,10389,3,1.75,2040,4125,1.5,0,4,500,1917,0,98107,47.66080739,-122.3593008,1620,4400,710500
12554,12554,2,1.75,2320,5500,1.5,0,3,600,1925,2000,98144,47.58603089,-122.292233,2380,5000,700000
10925,10925,2,1.0,1270,7440,1.0,0,4,360,1949,0,98126,47.52846279,-122.3723859,1040,7500,400000
2327,2327,4,2.5,2620,9359,2.0,0,3,0,1987,0,98058,47.43795044,-122.1517329,2580,7433,405000
1023,1023,5,2.5,2520,27951,1.5,0,3,630,1942,1970,98155,47.77327113,-122.31804,1830,14373,392400
11429,11429,3,1.0,1580,4000,2.0,0,3,0,1905,0,98102,47.63630472,-122.3197665,2190,4000,690000
10618,10618,4,1.0,1530,4875,2.0,0,3,0,1977,0,98042,47.36381484,-122.091428,1470,4875,164000
17901,17901,3,2.5,2870,7288,2.0,0,3,0,2012,0,98011,47.77446336,-122.2246711,2870,5998,650000
8096,8096,5,2.25,2240,9652,2.0,0,3,0,1990,0,98055,47.42489535,-122.2108398,2180,11644,328000
5243,5243,2,1.0,1300,11080,1.0,0,4,0,1955,0,98034,47.72810466,-122.2329084,1600,9259,425000
6219,6219,2,1.75,1540,4025,1.0,0,4,350,1908,0,98116,47.5876294,-122.3907225,1950,4420,570000
17374,17374,2,1.0,1140,1730,1.5,0,3,130,2007,0,98126,47.54937398,-122.3720558,1360,1730,235000
16155,16155,3,1.75,1470,5000,1.5,0,5,0,1900,0,98107,47.67549843,-122.3692664,1530,5000,554600
5050,5050,3,1.0,1140,9639,1.0,0,4,0,1967,0,98001,47.31119645,-122.264744,1140,9639,230000
6867,6867,3,2.0,2570,233481,1.5,0,4,0,1986,0,98038,47.41990983,-122.0339398,2280,157687,435000
5827,5827,2,1.75,1880,7208,1.0,0,3,940,1951,0,98115,47.6945742,-122.3276794,1880,8051,340000
8228,8228,2,1.0,860,2599,1.0,0,4,0,1901,0,98107,47.6749858,-122.3785877,1300,3900,405000
1865,1865,4,2.5,2850,4650,2.0,0,3,0,2004,0,98038,47.35524328,-122.0260679,2850,4650,360000
9935,9935,3,2.5,1840,3035,1.0,0,3,920,1926,0,98105,47.65574886,-122.3272748,1780,4000,550000
1459,1459,4,1.0,1300,1651359,1.0,0,4,0,1920,0,98022,47.23134264,-122.0230165,2560,425581,700000
14387,14387,4,2.0,2630,9663,1.0,0,4,1300,1956,0,98056,47.48412169,-122.1904493,1900,8894,435000
17192,17192,3,2.5,1670,4020,2.0,0,3,0,2009,0,98118,47.52995944,-122.2682863,1670,4020,252000
8979,8979,3,2.25,1870,1900,3.0,0,3,0,2008,0,98103,47.65366144,-122.3404244,1690,1694,770000
15104,15104,3,2.25,1520,7199,2.0,0,4,0,1992,0,98038,47.34915317,-122.0337449,1410,6751,275250
8753,8753,3,1.5,1600,4128,1.5,0,3,350,1906,0,98122,47.61222633,-122.2972294,1540,3976,625000
4024,4024,3,1.75,1650,5100,1.0,0,5,610,1908,0,98115,47.68731723,-122.320907,1540,5100,600000
15601,15601,2,1.0,750,6480,1.0,0,3,0,1943,0,98106,47.51945254,-122.3503759,1050,6390,238000
11791,11791,3,2.0,2110,18815,2.0,0,5,0,1979,0,98075,47.58363157,-122.0423709,2690,21010,1150000
18320,18320,3,3.0,2330,1944,2.5,0,3,380,2014,0,98027,47.54456726,-122.0163589,2290,1407,669950
4822,4822,4,2.5,2650,11108,2.0,0,3,0,1987,0,98074,47.6303648,-122.0514334,2650,11585,672500
3536,3536,4,2.0,1820,8400,1.0,0,5,520,1956,0,98155,47.76148689,-122.3285572,1700,9450,378950
6228,6228,2,1.0,1440,8842,1.0,0,3,600,1950,0,98155,47.74430772,-122.3246264,1650,8461,335000
17865,17865,2,2.5,1160,1458,2.0,0,3,120,2012,0,98119,47.6384128,-122.373217,1650,2311,525000
12826,12826,4,1.75,2100,4750,1.0,0,3,760,1975,0,98103,47.66950449,-122.3331812,1700,4125,759000
3107,3107,3,2.5,2490,4904,2.0,0,3,0,2003,0,98029,47.54512162,-122.0144322,2370,4050,634000
12792,12792,3,1.0,1480,5600,1.0,0,4,540,1947,0,98178,47.50451227,-122.2698965,1350,11100,200000
7675,7675,3,1.0,1640,7187,1.0,0,3,0,1966,0,98058,47.45498957,-122.1818661,1340,8346,230000
16581,16581,4,2.25,2350,10072,2.0,0,3,0,1980,0,98011,47.76281667,-122.1676682,2210,9687,495000
18029,18029,3,3.25,1480,1192,2.0,0,3,300,2013,0,98106,47.55557353,-122.3626759,1330,1094,320000
6527,6527,3,2.25,1730,13040,1.0,0,4,440,1988,0,98052,47.68091885,-122.1185989,1730,11016,500000
3035,3035,3,1.5,1880,7400,1.0,0,3,400,1968,0,98155,47.77425479,-122.2698213,1820,8660,405000
12788,12788,3,3.0,2410,7479,2.0,0,3,0,1942,1988,98155,47.7393876,-122.2884956,2610,7479,537000
6274,6274,4,2.5,3340,123600,2.0,0,3,0,2005,0,98053,47.610143,-121.9552163,3730,123600,749950
3743,3743,3,1.0,940,1948,1.0,0,5,0,1900,0,98107,47.67332709,-122.3832882,1700,5000,551000
14417,14417,4,2.5,2070,7007,2.0,0,3,0,1996,0,98031,47.39684424,-122.1709226,2130,8100,320000
6497,6497,5,3.0,2500,11779,1.0,0,4,950,1971,0,98006,47.56955906,-122.1270554,2580,12055,730000
15152,15152,4,2.25,2170,9665,1.0,0,4,870,1976,0,98006,47.54444379,-122.1650511,2170,12054,488800
6699,6699,4,3.25,3320,8587,3.0,0,3,370,2008,0,98103,47.69095515,-122.3367245,1860,5668,1000000
6605,6605,3,2.0,2050,9000,1.0,0,4,0,1951,0,98040,47.58845272,-122.2454383,2910,8856,713250
10039,10039,3,1.75,1210,7500,1.0,0,3,0,1951,0,98027,47.52944362,-122.0334096,1250,6000,460000
9743,9743,3,3.5,3010,5717,2.0,0,3,0,2000,0,98007,47.59428207,-122.1502603,2780,5138,848000
1990,1990,3,2.5,2280,58712,2.5,0,3,0,1987,0,98010,47.30526971,-121.9997623,2240,24332,520000
17725,17725,3,2.5,2424,6143,2.0,0,3,0,2014,0,98030,47.35121236,-122.1351707,2381,6036,391500
1833,1833,3,2.25,2120,14915,1.0,0,3,400,1979,0,98001,47.35236275,-122.2851884,2320,13100,332000
15413,15413,2,1.75,1240,4120,1.0,0,4,350,1906,0,98105,47.66886556,-122.3138237,1640,3740,540000
17837,17837,4,2.5,3310,4839,2.0,0,3,0,2007,0,98072,47.77298158,-122.1605744,3240,5280,644000
3544,3544,2,1.0,1070,2754,1.0,0,3,240,1924,0,98103,47.67549257,-122.3310833,1760,4080,579100
18014,18014,3,3.25,1720,936,2.0,0,3,690,2004,0,98112,47.62011625,-122.3092838,1720,1527,649000
4099,4099,4,2.25,2090,7400,1.0,0,3,420,1973,0,98023,47.31779137,-122.3800722,2260,8000,274000
4491,4491,3,1.75,1280,10016,1.0,0,4,0,1975,0,98003,47.28233077,-122.3333056,1670,9764,215000
9713,9713,4,2.5,3190,9856,2.0,0,3,0,1979,0,98058,47.44447249,-122.1259312,2260,7996,387500
6690,6690,4,3.0,1820,3120,1.0,0,3,820,1997,0,98118,47.54676493,-122.2744921,1600,5001,320000
6766,6766,2,1.0,1360,22508,1.0,0,3,0,1932,0,98034,47.71005228,-122.2255547,2830,12600,520000
15729,15729,4,2.25,2520,4200,1.5,0,4,1010,1909,0,98144,47.58137786,-122.312404,1460,4200,415000
16861,16861,2,1.5,830,1333,2.0,0,3,0,2005,0,98136,47.55055761,-122.3811885,1120,4822,301500
10095,10095,4,2.0,1790,14690,1.0,0,4,120,1960,0,98198,47.39652438,-122.3213194,2440,10664,240000
7630,7630,3,2.5,1690,1609,2.0,0,3,540,2014,0,98029,47.55213581,-121.9982008,1690,1860,404763
8944,8944,3,1.0,1860,6360,1.0,0,3,390,1954,0,98136,47.53273148,-122.3923025,1770,6175,460000
1786,1786,3,2.5,1990,3600,2.0,0,3,0,2004,0,98038,47.384084,-122.0414354,1790,3600,310000
7781,7781,3,1.0,1020,8625,1.0,0,3,0,1978,0,98045,47.44651259,-121.7696989,1290,9440,245000
11276,11276,4,1.0,1550,15239,1.5,1,3,180,1930,0,98166,47.45024358,-122.3783621,1790,22047,685000
2599,2599,4,2.5,2030,10722,1.0,0,3,930,1967,0,98115,47.69549103,-122.3006293,1610,9134,595000
4433,4433,3,1.75,2080,11866,1.0,0,3,0,1960,0,98005,47.58718455,-122.1728104,2240,10696,813000
9141,9141,4,2.5,2040,5875,2.0,0,3,0,2004,0,98056,47.50505373,-122.1702308,2230,5459,345000
6412,6412,3,2.5,2280,6134,2.0,0,3,0,2004,0,98065,47.53346713,-121.85421,2640,6167,470000
11870,11870,3,2.5,3090,20785,2.0,0,4,0,1991,0,98075,47.56016438,-122.0303769,3400,7566,891500
5423,5423,3,2.0,1470,1656,2.0,0,3,160,2003,0,98126,47.56529062,-122.3685233,1470,2288,380000
11064,11064,3,1.0,1500,2400,1.5,0,5,0,1900,0,98119,47.63334385,-122.3619538,1780,3600,614950
9489,9489,3,2.25,2210,7680,1.0,0,3,480,1972,0,98177,47.77286074,-122.3892357,2390,7680,500000
